brúðarferð	sítúrur
brúðarfólk	sífylgd
brúðarfylgi	sífylgd
brúðargáva	sígáva
brúðargenta	sífylgd
brúðargonga	sískreytgonga
brúðargongd	síófarandi,skreytgonga
brúðarhús	síhøli,veitsluhald
brúðarklædd	síílatin
brúðarklæði(r)	síklæði(r)
brúðarkona	sífylgd
brúðarkoyring	síflutningur
brúðarlín	síklæði(r)
brúðarmaður	sífylgd
brúðarmessa	sívígsla
brúðarmoyggj	sífylgd,kvinna
brúðarpar	sípar
brúðarsálmur	sísangur
brúðarskari	sífylgd
brúðarsong	síseingjarstaður
brúðarstás	síprýðislutur
brúðarvígsla	sívígsla
brúðarvísa	sísangur
brúðfólk	sífylgd
brúðgommur	síhúsbóndi
brúðgómssnilli	sífiskur
brúðgómur	síhúsbóndi
brúðgummi	síhúsbóndi
brúðgummur	síhúsbóndi
brúðklædd	síílatin
brúðkona	sífylgd,kvinna
brúðmaður	sífylgd,húsbóndi
brúðrarklæði	síklæði(r)
brúðsong	síseingjarstaður
brúður	síkvinna
brúgv	síbryggja,koyrivegur,lag,nøgdSamheiti:áartræ,bátabrúgv,brú,brúgvalag,brúgvarendi,brúgvarlag,brúgvarrøð,brúgvarskapilsi,brúgvartrepi,brúgvarvongur,flotbrúgv,grótbrúgv,gryvjutræ,heingibrúgv,landgongubrúgv,skrái,sliskur,stokkabrúgv,træbrúgv(vað)brústeinar,lag,løg,løgasteinar,miðvað,rossavað↔koyrivegur
brúgvalag	síbrúgv,lag
brúgvarendi	síbrúgv
brúgvarlag	síbrúgv
brúgvarnám	sírók
brúgvarrøð	síbrúgv
brúgvarskapilsi	síbrúgv
brúgvartrepi	síbrúgv
brúgvarvongur	síbrúgv
brúk	sínýtsla,nøgd,tari
brúka	sínýta
brúkarbarn	sítari
brúkarhvølpur	sítari
brúkari	síviðskiftafólk
brúkartari	sítari
brúkiligur	síhóskiligur
brúkslutur	sílutur
brúksráð	síleiðbeining
brúksreglur	síleiðbeining
brúksross	síross
brúksrættur	sírættindi
brúksvøra	sívøra
brún	síútlinja
brúnafegin	síglaður
brúnarhár	síhár
brúnasíður	sívreiður
brúnatungur	sívreiður
brúnbøkutur	sílitaður
brúnfegin	síglaður
brúngulur	sílitaður
brúnhvítur	sílitaður
brúnka	síavlitkast,lita,steikja
brúnkol	síbrenni
brúnleittur	sílitaður
brúnligur	sílitaður
brúnmálaður	sílitaður
brúnoygdur	sílitaður
brúnprikkutur	sílitaður
brúnreyður	sílitaður
brúnsprøklutur	sílitaður
brúntari	sítari
brúnur	sílitaður
brús	síljóð
brúsa	síkuta,ljóða
brústeinar	síbrúgv
brúsubað	sívasking
bryðja	sígnaga,knúsa
bryggihús	síbygningur
bryggingarhús	síbygningur
bryggj	sírúsdrekka
bryggja	sílúgvaSamheiti:atløgubrúgv,atløgubryggja,bátabrúgv,bátabryggja,brúgv,bryggjumúli,bryggjusporður,bryggjutrom,bunkarendi,flotbrúgv,lendingarbrúgv,træbrúgv(atløgupláss)atløgutangi,atkomupláss,atkomustaður,bátastøð,brimstøð,ferjulega,fiskistøð,flatstøð,kai,kei,kyrrustøð,lending,lendistøð,støð(rekastøð)rekstøð(grótkast)moli↔bátadráttur,fjørður,lunnur
bryggjarí	síbygningur
bryggjubál	síeldur
bryggjumúli	síbryggja
bryggjusporður	síbryggja
bryggjutrom	síbryggja
brynja	síbúgva út,dubba,mata,neyt
brynjaður	síílatin
brynjubaldur	síavtakafólk
brynjugjálvur	síkríggj
brynjuklæddur	síílatin
brynjukrutt	sífiskur
brynjumaður	síhermaður
brynjuskip	sísjófar
brynna	símata
brynning	sírøkt
brynningarvatn	sívatn
brýggja	síspekja
brýggjan	síbaksan,slit
brýna	sígremja seg,slíta uppSamheiti:beita,braneggja,bráðhvessa,bráneggja,eggja,hvessa,hvetja,hvøtja,skerpa,slípa,stála,strúka,svarvabrýna, fáa ráina av, burtur;fáa at bíta;gera hvassan, skarpan, spískan;halda hvast;hava hvøss eggjørn;leggja á;leggja e-t á hvørvistein, send, sendu;leggja knívin á steinin;seta upp rakiknív(tvørmýla)mýla□hann brýndi av stálinum t.e. dugdi ikki at brýna↔bíta,brýni,hvassur,óhvassur,raspa
brýndur	síhvassur
brýni	Samheiti:beltisbrýni,brýnisgrót,handilsbrýni,líggjabrýni,oljusteinur,sendubrýni,steinbrýni(hvørvisteinur)send,senda,sendusteinur(hvessireim)(leður)reim at hvessa á↔brýna
brýnisgrót	síbrýni,grót
brýnska	síkrógva,kuta
brýska	síkrógva
brýskur	síhár
bræddur	símálaður
bræða	sípensla,steikjaSamheiti:smelta,tiðna(smoltra)fáa at smelta, tiðna;gera flótandi;tiðna e-t upp↔bráðna,bræðing,krotur,smelt,smelting,táveðurAndheiti:køla
bræði	sískjótleiki,vreiði
bræðing	sísmeltingSamheiti:grótbræðing,samanbræðing,sambræðing,smelting↔bráðna,bræða,smelting,táveður
bræðingarsild	sífiskur
bræðingarvatn	sívatn
bræmaraamma	síkassi
bræmaratunna	síkassi
bræv	sípakkapostur,skriv
brævabók	sískriv
brævalán	sílán
brævapappír	sípappír
brævapostur	sípakkapostur
brævark	sípappír
brævasamband	sísamband
brævasavn	sígoymsla
brævaskeið	sískúlagongd
brævaskifti	sísamband
brævaskrivari	sírithøvundur
brævasveinur	síboðberi
brævbumba	síbumba
brævdúgva	sífuglur
brævkassi	síkassi
brævkort	sískriv
brævlán	sílán
brævlepi	sískriv
brævliga	sískrivligur
brævpakki	sípakkapostur
brævpappír	sípappír
brævskrivari	sírithøvundur
brævskriving	sískrift
brævskúli	sískúli
brøðrabørn	sískyldfólk
brøðradøtur	sískyldfólk
brøðralag	síblídni,skyldskapur
brøðrasemja	síblídni
brøðrasynir	sískyldfólk
brøðratøk	sítak
brøgdigur	sískjótførur
brøgðutur	sískjótførur
brøkratøk	sítak
brøkur	sískeivleiki,vavstur
brøl	sískríggj
brøla	sískríggja
bua	síklumpur
buddisma	síátrúni
budingsaftan	síaftan
buffil	síbarbrot
buffisligur	síbusutur,ósømiligur
buffyl	síbarbrot
buga	síboyggja
bugaður	síinnfallin,rundur
bugur	sífjørðurSamheiti:avbendingur,bend,bending,bogi,bukk,bukt,eggklingra,hálvmáni,hálvringur,hjóling,hjólingur,holing,innhjóling,innvik,krepping,ójavni,rundingur,skeivleiki,snaring,sneiðing,svangi,svanki,sving,vikibugur inní, útúr(fótabugur)holving,hvølving,knæ,rivjabugur,skalving,skari,skaring,vegbugur,vegbunga,vegsneiðing↔bogna,boygging,boyggja,hjóla,innfallin,rundur
buk	síduk
buka	síberja
bukali	síbarbrot
bukk	síbugur,heilsan
bukka	síboyggja,boyggja høvur,falla,heilsa,sjófar
bukkaður	síframyvirboygdur
bukkahorn	sídjórahorn
bukkudrøgg	sígrugg,hinna
bukkukoyring	síflutningur
bukkunnardrøgg	sígrugg,hinna
bukkur	sígeit,kallvera,leyslyntur persónur
bukla	síboyggja,kulla
buklutur	síójavnur
buksuband	síband,miðjuband
buksubelti	síband
buksubrot	sírukka
buksufaldur	sírukka
buksufikka	sílummi
buksukvarði	sírukka
buksulummi	sílummi
buksureim	símiðjuband
buksuvátur	sívátur
bukt	síbugur,fjørður,honk,knútur
bukta	síboyggja
buktaður	sírundur
buktaskjótast	síbogna
buktutur	sírukkutur
bulaður	síførligur,prúður
bulamikil	síførligur
buldó	síljóð
buldra	síberja,ljóða
buldraliga	síósmidliga
buldraligur	síbusutur
buldran	síljóð
buldrandi	síljóðmikil,ófriðarligur,ósmidliga
buldrari	síbarbrot
buldrasliga	síósmidliga
buldrasligur	síbusutur
buldrutur	síófriðarligur
buldur	síbruni,ljóð
bulfrekur	síførligur
bulingur	sífiskur
buljong	símatarbót
bulka	síarbeiða óvandaliga,hópa
bulkastrongur	síband
bulkatorv	síbrenni
bulkur	síklumpur
bulkusligur	síóskapiligur
bulkutur	síkubbutur,óskapiligur
bull	síkókan,møsn,stamari,streymur
bulla	sígera aldu,kóka,møsna,tosa óskilliga
bulling	sístreymur
bullingur	sístreymur
bullur	síknykil
bullutur	síójavnur
bulmikil	síførligur
bulsterkur	sísterkur
bulstórur	síførligur
bulsverur	síførligur
bultjúkkur	síhovin
bulur	sífiskur,likam,toka,tríalingur,viðarbulur
bulvirki	síbarbrot
bulvirkin	síbusutur
bulvirkisligur	síbusutur
buløksi	síknívur
bumba	sífitibjølgur,skjótaSamheiti:atombumba,brævbumba,eldbumba,granat,handspreingja,kjarnorkubumba,landmina,løðing,mina,rakett,rekamina,spreingidupul,spreingiknøttur,spreingikúla,spreingiløðing,spreingja,stríðsoddur,søkkbumba(lóður)patrón,perla,skothylki,skotverk(spreingievni)dynamitt,krút,minukrút,skotbummull,spreingikrút↔byrsuskot,skjóta,spreingikvæmur,vápn
bumbuálop	síálop
bumbuspreinging	síbyrsuskot
bumbutryggur	sítryggur
bummtúrur	sítúrur
bummullargarn	síband
bummullartráður	síband
bummur	sílás
bums	síbart út,fall,ljóð
bumsa	sífalla,ljóða,skunda sær
bumsaliga	síósmidliga
bumsari	síbarbrot
bumsutur	síbusutur
bundaleypur	síkassi
bundi	síhálmur
bundin	síásettur,darvaður,fastur,kúgaður,ótøkur
bundisligur	síábyrgdarmikil,ótøkur
bunga	sífjall,knykil
bungari	síbarbrot
bungla	síknykil
bunglutur	síójavnur
bungutur	sírundur
bunja	síarbeiða óvandaliga
bunka	síhópa
bunkarendi	síbryggja
bunki	sífarmur,nøgd
buppa	síboppa,drekka,kallskøp,mjólka
burdansur	síorðaskifti,ósemja
burðarbúgvin	sítvílívað
burðardrongur	síhjálpari
burðargjald	sígjald
burðarliður	síkvennskøp
burðarligur	síhovin
burðarlimur	síkvennskøp
burðarmaður	síhjálpari
burðarmikil	sítvílívað
burðarmóðir	símóðir
burðarreim	síband
burðarross	síross
burðarskón	síhinna
burðarstólur	sísessur
burðartung	sítvílívað
burðatal	síyvirlit
burður	síbarn,bering,byrði,føðing,neyt,seyður,streymur
burgoysi	síríkmaður
burr	síhálsur
burt	síburtur,burturstaddur,frameftir
burtflutningur	síflutningur,flyting
burttøka	síavtøka
burtur	síburturstaddur,frameftir,krógvaðurSamheiti:av,avstað,burt,burturav,burturfrá,burturundan,burturúr,frá,heiman,heimaneftir,heimani,heimanífrá,hiðan,hiðani,hiðanífrá,innaneftir,innanfrá,innanífrá,uttar,úr,út,úteftir,útfrá,útum,útúrav durunum;av fetanum, fetinum;av, frá, úr bygdini, oynni o.fl.;av garði;av hesum stað;av staðnum;á dyr, geilar;burtur frá húsum;burtur haðan, haðani, hiðan, hiðani;frá húsum;innan av..., frá..., úr...;langan veg avstað;uttar á dyr;úr stað;út fyri dyr;út í tað stóru, víðu verð↔burturstaddur,fara,ferðast,heimeftir,úr øllum ættum,útum
burturav	síburtur,ógvuligaSamheiti:av,frá,undan,uttanav,úrav uttaru, ytru síðu(ni á);uttan av e-m↔koyra uttanav,kring,missa skalið,nakin,nekta,uttaná,royta
burturbeindur	síavlagdur
burturblak	síavlop,kloddakot
burturblakaður	síavlagdur
burturblandaður	síblandaður,fløktur
burturblivin	síburturvilstur,krógvaður
burturblíður	sígóðsintur,harðhjartaður
burturbløddur	sídeyður
burturbløðing	síbløðing
burturbýttur	sífólkaskýggin,óvanligur
burturdeyður	síavlagdur
burturdottin	síavlagdur,niðurdottin
burturfallin	síavlagdur,niðurdottin
burturfarin	síburturstaddur
burturfánaður	síútmøddur
burturferð	sídeyði,fráfaring,túrur
burturfluttur	síheimleysur
burturflyting	síflutningur,flyting
burturfrá	síburtur,burturstaddur,fjarskotin,til viks
burturfyrndur	síaldrandi,avlagdur
burturfyrntur	síaldrandi,niðurdottin
burturgangandi	síminkandi
burturgangingardagur	síódnardagur
burturgangingarveður	síillveður
burturgiftur	sígiftast
burturgingin	sídeyður
burturgloymdur	síavlagdur
burturgoymdur	síavbyrgdur,krógvaður
burturhjánaður	sísvunnin
burturhugaður	síhugfjarur
burturi	síburturstaddur,krógvaður
burturkast	síavlop,kloddakot,vánamaður
burturkastaður	síavlagdur,missa fostur
burturkámaður	sílitfarin
burturkoyrdur	síavlagdur
burturkoyring	síflutningur
burturkoyrsla	síflutningur
burturkrógvaður	síkrógvaður
burturkveistraður	sífrákoyrdur
burturlagdur	síavlagdur
burturlagstur	síburturstaddur
burturljótkaður	sílitfarin
burturlopin	síniðurdottin
burturlovaður	síótøkur
burturlýddur	sífrákoyrdur,spottaður
burturlýttur	sílitfarin
burturmataður	Samheiti:brimbardur,burturmáaður,frostbitin,frostetin,frosttærdur,gaddgrivin,havbardur,ísbrýndur,kuldabitin,sjóbardur,veðurbardurbardur, etin, máaður, slitin av brimi, frosti o.fl.↔avgnagaður,eta,gnaga,holutur,matast burtur,slit,slitin,slíta upp,uppslitin,veðurbardur
burturmáaður	síburturmataður
burturminkaður	sísvunnin
burturmistur	síavlagdur,burturvilstur
burturoldaður	síavlagdur
burturrikin	sífrákoyrdur
burturruddur	síniðurdottin
burturrykking	síundran
burtursagdur	sífrákoyrdur,heimleysur
burturskítur	síbarbrot
burturskotin	síburturvilstur,skjóta
burturskruddur	síniðurdottin
burturskúgvaður	síheimleysur
burtursmæddur	sísmæðin
burtursníkur	síræðuskítur
burtursópaður	síavlagdur
burturspiltur	sígróðrarlítil,oyðsla burtur
burtursprongdur	sískjóta
burturspunnin	símanngjørdur
burturstaddur	síhugfjarurSamheiti:frástaddur,uttanduraður,útfarin,útistaddur,útumfarinfarin avstað, burtur, burturfrá, út, út fyri dyr, útum;langt av landi skotin;staddur aðrastaðni;staddur úti(burturi)aðrastaðna,aðrastaðni,aðrastaðnis,annarstaðni,avlendis,burt,burtur,burturfrá,uttanlendis,útlendisav bygd;av landinum, oynni;á, í øðrum stað;burtur(i) frá;burturi í oyggj;í útlondu(nu)m;oman av landi;úr eygsjón, eygsýni, sjónarmáli;úti í (tí) stóru, víðu verð(úti)uttandura,uttanfyri,uttangátta(r),uttanhýsis,uttanveggjaá rúmanum;á villum víddum;á víðavangi;á víðum vølli;fyri durunum;fyri uttan;ikki at hitta, ikki í eygsjón, ikki til staðar, ikki við hús;ikki heima, ikki her, ikki hjá, ikki inni, ikki við;undir víðum lofti;uttan gátt(ina);uttan veggja;úti á barajól, berajól;úti á geilum;úti á gøtuni;úti á víðilsi;úti í náttúruni;úti í túni;úti undir opnum himli(burturlagstur)burturfarin,fluttur,rýmdur,skotin av haga,útilagstur,útlagsturfarin av, avstað, burtur, heiman, í land o.fl.;farin, rýmdur í fjøllini;lagstur út↔burtur,fara,ferðafólk,ferðast,flóttafólk,flyting,fráfaring,heimleysur,rekavætti,rýming,sleppa leysur,víðfarin
burtursvunnin	sísvunnin
burtursøgn	síavtøka
burtursøplaður	síoyðsla burtur
burturtekt	síavtøka,niðurríving
burturtikin	síásttikin,heimleysur
burturtrokaður	sífrákoyrdur
burturtveittur	síavlagdur
burturtøka	síavtøka,niðurríving,undran
burturullað	sísvunnin
burturundan	síburtur
burturúr	síburtur,ógvuliga
burturúrlagdur	síleypa um
burturúrskiljing	sískiljing
burturveiting	síturrleggja
burturveltur	síavtoftaður
burturvera	sífrítíð
burturverudómur	sídómur
burturvið	síósannur
burturviðbót	síískoyti
burturviðlop	síburturvik,skeivleiki
burturvik	Samheiti:avvik,burturviðlop,frávik,slankeitt lop til viks↔burturvilstur,skeivleiki,sniðgøta,villast
burturvilstur	Samheiti:avdrivin,burturblivin,burturmistur,burturskotin,forsónaður,glataður,hagavillur,hagvillur,horvin,saknaður,villur,vilsturfallin, skotin av haga;farin skeiva leið, skeivan veg, skeivur, villur;farin, tikin, vilstur av kós, leið, rættari leið;ikki afturfunnin, afturkomin, aftursæddur, afturíafturkomin;ikki komin leiðina fram;mistur av hondum;□hann er sum farin undir heilt↔burturvik,krógvaður,sniðgøta,villast
burturvísing	síavtøka
busa	sískunda sær,troka
busasliga	síósmidliga
busasligur	síbusutur
busi	sífiskur
busk	síroykur,sindur
bussa	sísjófar
bussskýli	sívernd
busssteðgipláss	sífarstøð
busssteðgistað	sífarstøð
bussstøð	sífarstøð
busstúrur	sítúrur
bussur	síneyt
bust	sídrankari
busta	síkemba,rudda
bustutur	sífrísutur
busutur	Samheiti:bonskligur,bonskur,boysin,brukaligur,buffisligur,buldraligur,buldrasligur,bulvirkin,bulvirkisligur,bumsutur,busasligur,dravlorkutur,dreivlorkutur,dreivutur,fasttøkin,fasttøkur,funsutur,harðhentur,harðleikin,harðligur,harðtøkin,harður,hurlutur,klombrutur,lorkutur,ovrasin,ovrásaður,ovrásin,ovrendur,ovurgivin,óbekvemmur,ódligur,ófantaligur,ófimur,óførligur,ógáin,ógvisligur,ógvusligur,óhógvin,óhóvligur,óisligur,óstorkaligur,óstorkasligur,óstortligur,óstortsligur,rossaligur,ruffutur,skonsutur,skrumblutur,skrumlutur,skumputur,skumsutur,stórhøggin,trumsutur,tufluturbráður og skrumblutur;býttisliga, býttliga djarvur;harður í hondum;ikki trantaður til e-t;óheppin, ósmidligur í atburði;skundin og illgjørdur;við ongari fyrihyggju, ongum fyriliti;○sum er ovrendur (t.e.) rennur (seg) ov langt;sum grípur, heldur, tekur (ov) fast í;□hann er sum ein garðbrótari, eitt óløgi, óveður(óansin)ansaleysur,forsin,forsligur,forsutur,fortligur,fortur,fummisligur,fyrilitsleysur,gáloysin,gáloysisligur,gæsin,gæsutur,levsaraligur,ófaratøkin,óforsíggin,óhyggin,óráðatøkin,óráðtøkin,óskettin,óskettligur,óskjøttin,óskjøttligur,óskoytin,ótonktur,óumhugsin,óumtonktur,óvarin,sløðaligur,tankaleysur,vanskettin○sum gáar illa eftir, forlítur seg;sum ikki gáar, goymsar eftir, um, sansar um o.fl.;□hann fer beint fram eftir fummum, nøsini, beint sum høvdið vendir(óhegnigur)fesjutur,funsutur,handaleysur,handleysur,illgerdur,illgerin,illgjørdur,illvirkin,jánkasligur,klombrutur,klossutur,lavaligur,lavlorkutur,lámsutur,lánkutur,lepsutur,lesputur,levsaraligur,lorkaligur,lorkutur,lókaligur,lókutur,lurvutur,lønkutur,lørkutur,lørutur,ófantaligur,ófimsligur,ófittligur,óhagur,óhampiligur,óhandaligur,óhandiligur,ólagaligur,ólíkligur,ómintaligur,óstortligur,óstortsligur,óvandaligur,óvandasligur,óvandin,ruffutur,skoputur,skrulvutur,skrumlutur,skølmutur,tunghenturikki vælgjørdur;illa hentur;ófittur, ósnøggur í hondunum;tungur á hondini;við lítlum, ongum hegni, ringum handalag;○sum einki, lítið dugir til hendurnar;□hann dugir ikki at kóka vatn;hann dugir ikki so frægt sum at telgja ein blóðmørspinn, pylsupinn, snældupinn;hann hevur ei hondum hógv↔arbeiða óvandaliga,barbrot,kloddaarbeiði,leypa framav,munnkátur,nasadjarvur,onkursvegna,ovtala seg,ófarandi,ófriðarligur,órøkjutur,óskapiligur,ósmidliga,torførur,vansketni,vánamaðurAndheiti:hóvsamur,nærlagdur,vælvirkin
buta	sístanga
butast	síberjast,stanga
buttur	síkubbi,viðarbulur
bú	síbúskapur,bústaður
búband	sískylda
búð	síbústaður,bygningur,sølubúð
búðarhjallur	sígoymsla
búfelag	sífelagsskapur
búfestast	síbúsetast
búfiskur	sífiskur
búfjøld	sííbúgvi
búflutningsprógv	síváttan
búflutningur	síflyting
búfólk	sííbúgvi
búfuglur	sífuglur
búfæ	sídjór,neyt,seyður
búførur	síríkur
búgarður	síbústaður
búgv	síbúskapur,bústaður,ogn
búgva	síbúgva útSamheiti:balast,búleika,búleikast,byggja,býlast,bølast,dvølja,dvøljast,húsast,hølast,liggja,liva,sita,steðast,steðga,steðgast,stetast,støðast,støðga,støðgast,vera,vistastbúgva fast;eiga, hava adressu, bústað, heimstað, heimvist, sæti;eiga, hoyra heima;halda til;halda seg, sær;hava búgv, innivist, tilhald;hava hús, reiður, rúm;hava summarvist, vetrarvist, tilhald um summarið, veturin;herberga sær;kíplast við einari kúgv;leggjast á grøsini;lívbjarga sær;vera búfastur, fast búgvandi, búsitandi, til húsa(r);vera í uppgávu hjá e-m;verða búgvandi, verandi(gista)náttgista,vistastbúgva, gista hjá øðrum;fáa bæði mat og hús;gista nátt, nætur;liggja inni á øðrum;liggja nátt;noyðast uppi á e-m;vera at vera;vera (sum) gestur;vera til byrðu hjá øðrum;vera til hús, hølis hjá...(leiga)endurleiga,framleiga,keypabúgva, vera til leigu hjá e-m;gera brúk av e-m (sum annar eigur);hava e-t í leigu;hava leigusáttmála við e-n;leiga bil, hús, høli, íbúð, kamar, trøð, verilsi o.fl.;leiga frá, hjá e-m;leiga seg inn;vera leigari, leigulendingur, uppsitari o.fl.(híðast)liggja í dvala, híð, vetrardvala↔búsetast,bústaður,byggja,bygningur,einbúgvi,gestur,hýsa,uppgávumaður,vertur,vitja,vitjanAndheiti:ferðast
búgvast	síbúgva út
búgva út	Samheiti:brynja,búgva,búgvast,dubba,fyribúgva,fyrireika,reiða,rigga,ríggja,ríggjast,tilreiðabrynja út;búgva e-n til, út;búgvast, ríggja, rígjast  til...;draga upp í seg;gera e-n avstað, kláran, til, til reiðar, út;gera fyrireikingar;gera klárt, kláran;gera seg skikkaðan til;geva seg í kast við at...;leggja í leyp;leggja til rættis;manna út;reiða til, út;reika fyri, til;rigga av, til;spráka, spreka fyri e-m(stáka)andvarpast,rassast,stákastspráka, spreka fyri e-m;stákast fyri e-m, við e-t(herklæða)brynja,dubba,herbúgva,vápna(herklæðast)dubbastdubba, herbúgva, herklæða seg;fara í brynju, herklæði(r), hermannabúna;vápna e-n, seg↔byrja,dubba,dubbing,fyrireiking,herbúgvin,klæða,tilbúgvin,vápnAndheiti:avdubba
búgválur	sífiskur
búgvin	sígróðrarbúgvin,ílatin,pyntaður,tilbúgvin,tilkomin
búgving	síbústaður
búhara	síhara
búkaband	síband
búkallur	síjarðyrkismaður
búkalvi	sífiskur
búkareim	síband
búkastelkur	sílikam
búkbeita	síagn
búkfall	sírukka
búkfetil	síband
búkfjós	síspik
búkfylla	síífylla,matur
búkhald	síband
búkhinna	síhinna
búkhvítur	sílitaður
búkilska	sípínaSamheiti:búklop,gongumøgga,gorlop,innrið,lívsýki,magailska,myrra,púrgerð,renniskræpa,samanrenning,skitja,skræpa,skræpulop,skræpusótt,úrlopleyst lív(hart lív)harður opningur↔lortur,sjúka,sjúkur,skíta
búklítil	síinnfallin
búklop	síbúkilska
búkmikil	síhovin
búkona	síkvinna
búkpína	sípína
búkráki	sívatn
búkreim	síband
búkrið	sípína
búkrókur	síinnløgumaður,kraddari
búksíður	síhovin
búksjúka	sípína
búksjúkur	sísjúkur
búkstórur	síhovin
búksvangur	síinnfallin,rakfallin
búksvartur	sílitaður
búktalari	síundirhaldari
búktómur	síinnfallin
búkull	síull
búkur	síknykil,likam
búkut	síkviðin
búkutur	síhovin,rundur
búleika	síbúgva
búleikast	síbúgva
búlendi	síbústaður
búlga	sífjall,knykil
búlíkindi	sílíkindi(r)
búloyvi	sírættindi
búlundi	sífuglur
búlutur	sípartur
búmaður	síhúsbóndi,innløgumaður
búmerki	síeyðkenni
búnaðaramboð	síamboð
búnaðararbeiði	síarbeiði
búnaðarbólkur	sílóg
búnaðarlóg	sílóg
búnaðarmaður	síjarðyrkismaður
búnaðarmál	síjarðarbrúk
búnaðarnevnd	sívald
búnaðarráð	sívald
búnaðarskúli	sískúli
búnaðarstevna	sífundur
búnaðarvøra	sívøra
búnaður	síbústaður,gróðrarbúgvin,jarðarbrúk,klæði(r),tilkomin
búnarfólk	síinnløgumaður
búnarmaður	síinnløgumaður
búnarpláss	síbústaður
búnast	sígrógva,læra segSamheiti:arta seg,bráðvaksa,fullkomast,hvøkka,mennast,renna,trilka,trilkast,trivnast,trívast,úrreivast,vaksaeldast væl;gerast búgvin, fullbúgvin, fullkomin, mannkomin, tilkomin, vaksin;gerast stórur og sterkur;hava tað;hvøkka úr...;kasta hvølpakviðinum;koma fyri seg;koma til mans;koma til, undan;koma upp í flutning, vaksnamannatal, vakstramannatal;leypa úr;missa hvølpafitina, hvølpakviðið, hvølpakviðin;renna, skjótast upp sum hundaland, sum ein sløkjuhvonn;renna upp;renna upp í slokk;standa í blóma, vøkstri;støkka úr;taka seg fram;togna í hvørjum;vaksa fram, til, upp;vaksa frá e-m;vaksa knappliga;vaksa sum ein gammur;vaksa upp í strýggj t.e. gerast langur og klænur;vaksa upp t.e. liva síni barnaár;vera í menning↔dyrka,dyrking,endaúrslit,ernast,gróðrarbúgvin,grógva,grøði,heysta,innheysting,læra seg,úrtøkugóður,vaksandi,yvirskotAndheiti:vantrívast
búni	síbústaður,eyðkenni,klæði(r)
búning	síbati,spíringarføri
búningarstig	símenningarstig
búningartíð	síbarnaár
búnytta	síhúsbúni
búnýti	síhúsbúni
búpartur	sípartur
búpláss	síberg,bústaður
búr	sígoymsla,høliSamheiti:búur,pisubúr,pisuhús,pisukassi,starabúr,stikbúr↔avbyrgdur,steingja
búravnur	sífuglur,innløgumaður
búrbeist	síóflýggjakroppur
búrbiti	símatur
búrbrot	sístuldur
búrbrótari	sítjóvur
búrdansur	síorðaskifti,ósemja
búreisingur	síniðursetufólk
búrenna	síá
búrfiskur	sífiskur
búrhundur	síóflýggjakroppur,tjóvur
búrhøsn	sífuglur
búrkattur	síóflýggjakroppur
búrkroppur	síátari,óflýggjakroppur,tjóvur
búrlív	síátari,óflýggjakroppur
búrmáltíð	símatur
búrmenni	síátari,óflýggjakroppur
búrók	síreiður,rók
búrskálkur	síóflýggjakroppur
búrskinn	síóflýggjakroppur
búrskræðari	síóflýggjakroppur
búrtjóvur	síóflýggjakroppur,tjóvur
búrúm	síhøli
búrøkt	sídyrking,røkt
búsetast	Samheiti:búfestast,byggja,fólka,staðfestastbyggja hús;búseta seg;falla, leggjast á grøsini;fáa fótin fastan;fáa sær fast tilhald;fáa, taka sær fastan bústað;fáa tak yvir høvdið;reisa, seta, taka búgv;seta fót undir egið borð;seta (seg í) búgv;seta seg, setast niður;setast í búgv;taka upp bústað(støðast)hagast,hagfestast,heftast,leggjast,marknast,tessastfalla, leggjast á grøsini;gerast, vera hagfastur, rótfastur, staðfastur, støðufastur o.fl.;haga sær;halda seg á sama stað;marknast væl;taka fasta gongu;taka haga;taka land (um fugl);tessast (um bát), altíð fiska í sama stað;trívast væl á einum, sama stað↔búgva,bústaður,byggja,býur,festast,rótfestast,staðfasturAndheiti:fara
búseting	síbústaður,bygging
búsetingur	síniðursetufólk
búsetur	síbústaður
búsgagn	síhúsbúni
búsíl	sífiskur
búskaparkreppa	sívandi
búskaparliga	sífíggjarviðurskifti
búskaparligur	sífíggjarviðurskifti
búskaparmál	sífíggjarviðurskifti
búskaparráð	sívald
búskapur	Samheiti:bú,búgv,hús,húsarhald,húshald,landshúshald,marknaðarbúskapur,náttúruhúshald,rakstrarbúskapur,sambúgv,tjóðarbúskapur,trotabúgv,ætlanarbúskapur↔eftirsíggin,fíggjarviðurskifti,halda hús,húsligur,røkiskapur
búskifti	síbýti
búskjól	síbústaður
